center,area,orientation,poly,id
"(11.621836100000003, 52.1036897)",109.6764697432518,,"[(11.6218197, 52.1037556), (11.6219445, 52.1036927), (11.6218525, 52.1036238), (11.6217277, 52.1036867), (11.6218197, 52.1037556)]",sachsen-anhalt-houses_72
"(12.023002303321919, 51.474989664606326)",70.69366536010057,across,"[(12.0229066, 51.4749686), (12.0229111, 51.4750174), (12.023098, 51.4750107), (12.0230935, 51.4749619), (12.0230553, 51.4749633), (12.0229581, 51.4749668), (12.0229066, 51.4749686)]",sachsen-anhalt-houses_73
"(12.691070065408754, 51.86461808191517)",67.95744535140693,,"[(12.6909988, 51.8646468), (12.6911174, 51.8646612), (12.6911416, 51.8645905), (12.6910236, 51.864574), (12.6909988, 51.8646468)]",sachsen-anhalt-houses_74
"(10.6693427, 51.660798150000005)",131.4565530642867,,"[(10.669292, 51.6608673), (10.6692203, 51.6607967), (10.6693934, 51.660729), (10.6694651, 51.6607996), (10.669292, 51.6608673)]",sachsen-anhalt-houses_75
"(11.88626866174565, 51.08788529340839)",137.58832111489028,W,"[(11.8861711, 51.0879286), (11.8862182, 51.0878172), (11.8863656, 51.0878419), (11.8863559, 51.0878668), (11.8863192, 51.0879533), (11.8861711, 51.0879286)]",sachsen-anhalt-houses_76
"(11.302228701694569, 51.440785745662296)",107.14857100252993,,"[(11.302282, 51.4407588), (11.302281, 51.4407303), (11.3021637, 51.4407319), (11.3021676, 51.4408427), (11.3022849, 51.4408411), (11.3022831, 51.4407899), (11.3023104, 51.4407895), (11.3023093, 51.4407585), (11.302282, 51.4407588)]",sachsen-anhalt-houses_77
"(11.616378804894445, 52.086689065109034)",90.72699428210035,,"[(11.616421, 52.0866446), (11.616422, 52.0866833), (11.6164756, 52.0866828), (11.6164767, 52.0867248), (11.6163036, 52.0867265), (11.6163016, 52.0866458), (11.616312, 52.0866457), (11.616421, 52.0866446)]",sachsen-anhalt-houses_78
"(11.865668800000002, 52.26767115)",112.84800338745117,,"[(11.8657294, 52.2677281), (11.8657498, 52.2676247), (11.8656082, 52.2676142), (11.8655878, 52.2677176), (11.8657294, 52.2677281)]",sachsen-anhalt-houses_79
"(11.686965400000002, 51.743178549999996)",254.48057125136256,,"[(11.6867989, 51.7432135), (11.6870978, 51.7432502), (11.6871319, 51.7431436), (11.686833, 51.7431069), (11.6867989, 51.7432135)]",sachsen-anhalt-houses_80
"(10.957087200762537, 51.5715380335995)",30.381559301167727,,"[(10.9570342, 51.5715195), (10.9570889, 51.5715758), (10.9571402, 51.5715565), (10.9570855, 51.5715003), (10.9570342, 51.5715195)]",sachsen-anhalt-houses_81
"(12.03750251781174, 51.54937967733249)",106.20619992911816,,"[(12.0373887, 51.5493551), (12.0376087, 51.5493417), (12.0376167, 51.5494018), (12.0374021, 51.5494201), (12.0373887, 51.5493551)]",sachsen-anhalt-houses_82
"(11.302664176791419, 51.440780686376975)",112.14830189390341,,"[(11.3027143, 51.4407676), (11.3027126, 51.4407236), (11.3025955, 51.4407253), (11.3025996, 51.4408361), (11.3027167, 51.4408344), (11.3027158, 51.4408087), (11.3027525, 51.4408082), (11.302751, 51.440767), (11.3027143, 51.4407676)]",sachsen-anhalt-houses_83
"(11.23763185, 51.713233949999996)",85.58234805613756,,"[(11.2376564, 51.7132908), (11.2377209, 51.7132135), (11.2376073, 51.7131771), (11.2375428, 51.7132544), (11.2376564, 51.7132908)]",sachsen-anhalt-houses_84
"(12.65428783027171, 51.87204767655729)",347.57412513997406,,"[(12.6540785, 51.8720945), (12.6544846, 51.872112), (12.6544971, 51.8720008), (12.654091, 51.8719834), (12.6540785, 51.8720945)]",sachsen-anhalt-houses_85
"(11.40659985, 52.52878964999999)",94.11433538328856,,"[(11.4065258, 52.5287477), (11.4066671, 52.5287436), (11.4066739, 52.5288316), (11.4065326, 52.5288357), (11.4065258, 52.5287477)]",sachsen-anhalt-houses_86
"(12.207622545829054, 51.35320244484174)",128.71911028586328,,"[(12.2076397, 51.3532785), (12.2077272, 51.3531744), (12.2075906, 51.3531296), (12.207533, 51.3531982), (12.2075667, 51.3532092), (12.2075368, 51.3532447), (12.2076397, 51.3532785)]",sachsen-anhalt-houses_87
"(10.965171727062533, 52.890784013414084)",74.14023458969314,,"[(10.9652459, 52.8908137), (10.9652101, 52.8907326), (10.9651141, 52.8907464), (10.9651157, 52.8908346), (10.9652459, 52.8908137)]",sachsen-anhalt-houses_88
"(11.61870755763611, 52.088100741591)",82.61238640337251,,"[(11.6186557, 52.0881539), (11.6187561, 52.088155), (11.6187601, 52.0880481), (11.6186585, 52.0880464), (11.6186557, 52.0881539)]",sachsen-anhalt-houses_89
"(10.653902748197819, 51.766551866609596)",109.04504446685314,,"[(10.6539099, 51.7666182), (10.6540101, 51.7665553), (10.6538956, 51.7664855), (10.6537954, 51.7665485), (10.6539099, 51.7666182)]",sachsen-anhalt-houses_90
"(11.455756492477533, 51.7562954364039)",78.47326777107082,,"[(11.4557264, 51.7563491), (11.4556604, 51.7563017), (11.4556632, 51.7562985), (11.4557586, 51.7562552), (11.4557873, 51.7562388), (11.4558486, 51.7562912), (11.4558511, 51.7562933), (11.4557264, 51.7563491)]",sachsen-anhalt-houses_91
"(10.668840381846504, 51.66288399888871)",133.9259922914207,,"[(10.6689229, 51.6629457), (10.668712, 51.6628934), (10.6687578, 51.6628223), (10.6689688, 51.6628746), (10.6689229, 51.6629457)]",sachsen-anhalt-houses_92
"(11.614809774781053, 52.08670839497976)",80.40449150954373,,"[(11.6147445, 52.0867488), (11.6148767, 52.0867477), (11.6148751, 52.086668), (11.6147428, 52.0866691), (11.6147445, 52.0867488)]",sachsen-anhalt-houses_93
"(11.944462933436798, 51.44683002595751)",205.88002693932503,,"[(11.9445459, 51.4469038), (11.9443305, 51.4468742), (11.9443623, 51.4467845), (11.9443929, 51.4467887), (11.9444046, 51.4467559), (11.9445893, 51.4467813), (11.9445459, 51.4469038)]",sachsen-anhalt-houses_94
"(11.451751222993671, 51.47700899878464)",92.38712345273234,,"[(11.4516658, 51.4770445), (11.4518385, 51.4770427), (11.4518366, 51.4769735), (11.4517006, 51.4769749), (11.451664, 51.4769753), (11.4516658, 51.4770445)]",sachsen-anhalt-houses_95
"(11.960543314229676, 51.45839998844877)",52.65445620100945,across,"[(11.9605958, 51.458368), (11.9606103, 51.458424), (11.9604907, 51.458432), (11.9604765, 51.4583759), (11.9605958, 51.458368)]",sachsen-anhalt-houses_96
"(11.955888849282834, 51.46385990598276)",51.745947695337236,across,"[(11.9559574, 51.4638818), (11.9559499, 51.4638306), (11.9558203, 51.463838), (11.9558278, 51.4638892), (11.955872, 51.4638867), (11.9559574, 51.4638818)]",sachsen-anhalt-houses_97
"(10.6658581, 51.670781299999994)",161.52720915526152,,"[(10.6657226, 51.6707855), (10.6658109, 51.6708602), (10.6659936, 51.6707771), (10.6659053, 51.6707024), (10.6657226, 51.6707855)]",sachsen-anhalt-houses_98
"(11.868476807637448, 52.26738068962003)",193.29802126809955,,"[(11.8685268, 52.26749), (11.8685659, 52.2673053), (11.868389, 52.2672912), (11.8683735, 52.2673647), (11.8684422, 52.2673702), (11.8684187, 52.2674814), (11.8685268, 52.26749)]",sachsen-anhalt-houses_99
"(11.490916684463764, 51.53010989837107)",145.8629328981042,,"[(11.4910489, 51.5300978), (11.4909696, 51.5300336), (11.4907845, 51.530122), (11.4908637, 51.5301862), (11.4910489, 51.5300978)]",sachsen-anhalt-houses_100
"(11.632354173970777, 51.24299805626291)",134.0050264345482,,"[(11.6322844, 51.2429382), (11.6324351, 51.2429439), (11.632424, 51.2430579), (11.6322732, 51.2430522), (11.6322844, 51.2429382)]",sachsen-anhalt-houses_101
