center,area,orientation,poly,id
"(10.720785158279233, 52.412979124782815)",245.1484025027603,,"[(10.7206833, 52.4130539), (10.7206131, 52.4129437), (10.720811, 52.4128968), (10.720852, 52.4129612), (10.7209303, 52.4129426), (10.7209811, 52.4130222), (10.7208999, 52.4130414), (10.7208783, 52.4130076), (10.7206833, 52.4130539)]",niedersachsen-houses_41
"(8.636613372008275, 53.05536335252943)",93.67644638381898,,"[(8.6365265, 53.0553222), (8.6365097, 53.0553865), (8.6367003, 53.0554045), (8.636717, 53.0553402), (8.6365265, 53.0553222)]",niedersachsen-houses_42
"(8.062252437834776, 52.81219571576898)",249.9116936698556,,"[(8.0621469, 52.8121077), (8.0624116, 52.812168), (8.0623366, 52.8122883), (8.0621603, 52.8122482), (8.0621793, 52.8122178), (8.0620908, 52.8121976), (8.0621469, 52.8121077)]",niedersachsen-houses_43
"(8.223932054530975, 53.10138018182768)",185.77595306932926,,"[(8.2239582, 53.1014677), (8.2240616, 53.1013371), (8.2239059, 53.1012927), (8.2238025, 53.1014232), (8.2239582, 53.1014677)]",niedersachsen-houses_44
"(10.512214096216422, 51.75961196856981)",174.36153325811028,,"[(10.5121969, 51.7596711), (10.5120629, 51.7596262), (10.51214, 51.759538), (10.5123864, 51.7596206), (10.5123781, 51.759631), (10.512342, 51.7596715), (10.5122295, 51.7596338), (10.5121969, 51.7596711)]",niedersachsen-houses_45
"(8.716311867005873, 53.15291745050458)",62.236493583768606,across,"[(8.7162261, 53.1529201), (8.7162798, 53.1528697), (8.7163976, 53.1529148), (8.716344, 53.1529652), (8.7162261, 53.1529201)]",niedersachsen-houses_46
"(9.95690475, 51.518123749999994)",122.66045480314642,across,"[(9.9568205, 51.5181707), (9.9568238, 51.5180746), (9.956989, 51.5180768), (9.9569857, 51.5181729), (9.9568205, 51.5181707)]",niedersachsen-houses_47
"(8.679393600000001, 53.164669849999996)",195.01491747936234,,"[(8.6792779, 53.1646126), (8.679514, 53.1646162), (8.6795093, 53.1647271), (8.6792732, 53.1647235), (8.6792779, 53.1646126)]",niedersachsen-houses_48
"(9.903124585114643, 51.51130110701937)",137.67245641397312,260,"[(9.9032312, 51.5112653), (9.9032264, 51.5112816), (9.9032172, 51.511313), (9.9032041, 51.511358), (9.9031632, 51.5113534), (9.903018, 51.5113369), (9.9030451, 51.5112442), (9.9030813, 51.5112483), (9.9032312, 51.5112653)]",niedersachsen-houses_49
"(7.739662470637829, 52.74350925423727)",232.11800572182983,,"[(7.7395295, 52.7435391), (7.7396287, 52.7435746), (7.7396058, 52.743598), (7.7396899, 52.7436281), (7.7397632, 52.7435533), (7.7397065, 52.7435329), (7.7397764, 52.7434616), (7.7397168, 52.7434402), (7.7397382, 52.7434183), (7.7396567, 52.7433891), (7.7395921, 52.7434551), (7.7396066, 52.7434603), (7.7395295, 52.7435391)]",niedersachsen-houses_50
"(8.731751354588665, 53.13792471589112)",63.98228611797094,across,"[(8.731695, 53.1379709), (8.731656, 53.1379267), (8.7318076, 53.1378785), (8.7318467, 53.1379228), (8.731695, 53.1379709)]",niedersachsen-houses_51
"(10.44038134909663, 51.959026557143595)",70.49978526146151,,"[(10.4403794, 51.959089), (10.4403089, 51.9589829), (10.4403834, 51.9589641), (10.4403868, 51.9589694), (10.4404538, 51.9590702), (10.4403794, 51.959089)]",niedersachsen-houses_52
"(7.774745063181658, 52.730944594439286)",144.01694343052804,,"[(7.7747097, 52.7310171), (7.7748616, 52.7309782), (7.7747937, 52.730881), (7.7747284, 52.7308977), (7.7747164, 52.7308806), (7.7746298, 52.7309028), (7.7747097, 52.7310171)]",niedersachsen-houses_53
"(8.207379669514431, 53.10098586789193)",149.9875761801377,,"[(8.2074565, 53.1010459), (8.2074858, 53.1009352), (8.2073346, 53.1009208), (8.2073205, 53.1009742), (8.20727, 53.1009694), (8.2072549, 53.1010267), (8.2074565, 53.1010459)]",niedersachsen-houses_54
"(9.93666534665299, 51.557025706249945)",79.66421899944544,,"[(9.9365856, 51.5569985), (9.9367215, 51.5569799), (9.9367442, 51.5570539), (9.9366093, 51.5570709), (9.9365856, 51.5569985)]",niedersachsen-houses_55
"(9.939943277627478, 51.517615899054)",116.36912009469233,,"[(9.9400391, 51.5176401), (9.9400411, 51.5176508), (9.9398602, 51.5176633), (9.9398455, 51.517581), (9.9400264, 51.5175685), (9.9400391, 51.5176401)]",niedersachsen-houses_56
"(8.640385593421968, 53.04025443536535)",42.64917417615652,,"[(8.640316, 53.0402759), (8.6403694, 53.0403005), (8.6404552, 53.0402329), (8.6404018, 53.0402084), (8.640316, 53.0402759)]",niedersachsen-houses_57
"(8.8903177, 53.115276249999994)",40.500780280679464,,"[(8.8902418, 53.1152795), (8.8902746, 53.1153139), (8.8903936, 53.115273), (8.8903608, 53.1152386), (8.8902418, 53.1152795)]",niedersachsen-houses_58
"(8.741302886396442, 53.13182735592741)",117.73544102162123,,"[(8.741187, 53.1318321), (8.7412699, 53.1317605), (8.7414067, 53.1318176), (8.7414188, 53.1318226), (8.7413359, 53.1318942), (8.741187, 53.1318321)]",niedersachsen-houses_59
"(8.21162555, 53.09797655)",89.2997060995549,,"[(8.2115653, 53.0980274), (8.2115705, 53.0979236), (8.2116858, 53.0979257), (8.2116806, 53.0980295), (8.2115653, 53.0980274)]",niedersachsen-houses_60
"(9.955252357791288, 51.51817949866364)",203.76749940909212,,"[(9.9551545, 51.5182474), (9.9551552, 51.5182319), (9.9551605, 51.5181084), (9.9553502, 51.5181116), (9.9553442, 51.5182506), (9.9551545, 51.5182474)]",niedersachsen-houses_61
"(8.376414840237521, 52.608450156072244)",177.90357433311874,,"[(8.376292, 52.6084133), (8.376276, 52.6084245), (8.3762792, 52.6084448), (8.3762991, 52.6084553), (8.3763421, 52.6084529), (8.3763525, 52.6085149), (8.3763527, 52.6085159), (8.376397, 52.6085134), (8.376424, 52.6085117), (8.3764254, 52.6085213), (8.3764379, 52.6085247), (8.3764752, 52.608523), (8.3764731, 52.6085087), (8.3765193, 52.6085059), (8.3764995, 52.6083859), (8.3764555, 52.6083886), (8.376455, 52.6083846), (8.3763739, 52.608389), (8.3763746, 52.6083939), (8.3763328, 52.6083961), (8.3763353, 52.6084107), (8.376292, 52.6084133)]",niedersachsen-houses_62
"(8.710463936789795, 53.154056984282036)",117.12570730596781,,"[(8.7105814, 53.1540515), (8.7104353, 53.1540085), (8.7103934, 53.1539962), (8.7103398, 53.1540616), (8.7105279, 53.1541169), (8.7105515, 53.154088), (8.7105619, 53.1540911), (8.7105918, 53.1540545), (8.7105814, 53.1540515)]",niedersachsen-houses_63
"(7.883146335790307, 53.56932913139464)",82.58596398681402,,"[(7.8832431, 53.5693423), (7.8831957, 53.569278), (7.8830496, 53.5693159), (7.883097, 53.5693803), (7.8832431, 53.5693423)]",niedersachsen-houses_64
"(10.510227400000002, 52.26998134999999)",187.57086756825447,,"[(10.5101019, 52.2700239), (10.5103204, 52.2700482), (10.5103529, 52.2699388), (10.5101344, 52.2699145), (10.5101019, 52.2700239)]",niedersachsen-houses_65
"(8.859877452458738, 53.08775483403025)",58.57898866198957,,"[(8.8597856, 53.0877644), (8.8598216, 53.0877916), (8.8598506, 53.0877776), (8.8598744, 53.0877955), (8.8599636, 53.0877528), (8.8599038, 53.0877078), (8.8598019, 53.0877566), (8.8597856, 53.0877644)]",niedersachsen-houses_66
"(8.731389783824259, 53.13803424961575)",63.54937036707997,across,"[(8.7312938, 53.1380364), (8.7313313, 53.13808), (8.7314858, 53.1380321), (8.7314482, 53.1379885), (8.7312938, 53.1380364)]",niedersachsen-houses_67
"(8.81813152958955, 53.07089683642454)",93.38605934754014,,"[(8.8180661, 53.0709508), (8.8181722, 53.070959), (8.8181969, 53.0708428), (8.8180909, 53.0708347), (8.8180661, 53.0709508)]",niedersachsen-houses_68
"(7.791575679315984, 52.7159753455912)",317.1890302076936,,"[(7.7914651, 52.7160731), (7.7914997, 52.7160156), (7.7914488, 52.7160043), (7.7915547, 52.7158282), (7.791685, 52.715857), (7.7916117, 52.7159789), (7.7916987, 52.7159981), (7.7916315, 52.7161098), (7.7914651, 52.7160731)]",niedersachsen-houses_69
"(10.52136965286216, 52.92276655990627)",264.18818555772305,,"[(10.5212132, 52.9226972), (10.5211955, 52.9227274), (10.521165, 52.9227791), (10.5214879, 52.9228481), (10.5215557, 52.9227328), (10.5214085, 52.9227013), (10.5213888, 52.9227348), (10.5212132, 52.9226972)]",niedersachsen-houses_70
"(9.929623918641314, 51.573412852842985)",106.9118396830745,93,"[(9.9297311, 51.5734423), (9.929523, 51.5734498), (9.9295168, 51.5733834), (9.9297248, 51.5733759), (9.9297281, 51.573411), (9.9297311, 51.5734423)]",niedersachsen-houses_71
"(8.055971850000002, 52.81548409999999)",143.93220630288124,,"[(8.0558351, 52.8154919), (8.055887, 52.8154188), (8.0561086, 52.8154763), (8.0560567, 52.8155494), (8.0558351, 52.8154919)]",niedersachsen-houses_72
"(7.764071753964414, 52.74149148168356)",145.72614157758653,,"[(7.7639682, 52.7414528), (7.7640141, 52.7414987), (7.7639726, 52.7415139), (7.7640215, 52.7415628), (7.7640971, 52.7415351), (7.7641135, 52.741552), (7.7641659, 52.7415336), (7.7641939, 52.7415229), (7.7640821, 52.7414111), (7.7639682, 52.7414528)]",niedersachsen-houses_73
"(8.731477933542816, 53.13541900727037)",69.3082488104701,,"[(8.7314762, 53.13536), (8.7313981, 53.1353846), (8.7314796, 53.135478), (8.7315578, 53.1354534), (8.7314762, 53.13536)]",niedersachsen-houses_74
"(7.730522964728331, 53.60660655838315)",182.64153415057808,,"[(7.730436, 53.6065287), (7.7303831, 53.6066237), (7.7304926, 53.6066451), (7.7304848, 53.6066592), (7.7306097, 53.6066837), (7.7306631, 53.6065878), (7.7305363, 53.606563), (7.7305437, 53.6065498), (7.730436, 53.6065287)]",niedersachsen-houses_75
"(10.712864978163879, 52.41538834534324)",90.13767444342375,,"[(10.7129156, 52.4153361), (10.7127721, 52.4153666), (10.7128144, 52.4154406), (10.7129578, 52.4154101), (10.7129409, 52.4153804), (10.7129156, 52.4153361)]",niedersachsen-houses_76
"(7.496843176243617, 53.23765744563227)",563.5008566025645,,"[(7.4968043, 53.2375666), (7.4967959, 53.2375413), (7.4968282, 53.2375374), (7.4967997, 53.2374513), (7.4966692, 53.2374667), (7.49679, 53.2378316), (7.4970238, 53.2378038), (7.49694, 53.2375505), (7.4968043, 53.2375666)]",niedersachsen-houses_77
"(8.725415895231736, 52.85502036862149)",94.85894177109003,,"[(8.7253276, 52.8550566), (8.7254364, 52.8550836), (8.7255042, 52.8549842), (8.7253954, 52.8549571), (8.7253276, 52.8550566)]",niedersachsen-houses_78
"(8.7673434881283, 53.11885898153403)",85.9605783186853,along,"[(8.7672475, 53.1188444), (8.7673863, 53.1188054), (8.7674395, 53.1188735), (8.7673007, 53.1189126), (8.7672475, 53.1188444)]",niedersachsen-houses_79
"(9.781138569766291, 53.46867465182174)",60.65549155883491,,"[(9.7810742, 53.4686368), (9.7812268, 53.4686628), (9.781203, 53.4687125), (9.7810503, 53.4686865), (9.7810742, 53.4686368)]",niedersachsen-houses_80
"(8.70940318597093, 53.15641706950204)",178.89749421179295,,"[(8.7094972, 53.1563497), (8.7093318, 53.1563404), (8.7093092, 53.1564844), (8.7094745, 53.1564938), (8.7094972, 53.1563497)]",niedersachsen-houses_81
"(8.203734899999999, 53.12523885000001)",110.5536304328125,,"[(8.2036671, 53.1251847), (8.2036638, 53.1252915), (8.2038027, 53.125293), (8.203806, 53.1251862), (8.2036671, 53.1251847)]",niedersachsen-houses_82
"(8.552761839302121, 52.96362437370649)",123.32539723441005,,"[(8.5528153, 52.9636875), (8.5528579, 52.9635835), (8.5527083, 52.9635613), (8.5526658, 52.9636652), (8.5528153, 52.9636875)]",niedersachsen-houses_83
"(10.437701066866618, 52.267900115854225)",156.57106150360778,,"[(10.4376057, 52.2678417), (10.4376159, 52.2679345), (10.4376535, 52.2679329), (10.4376576, 52.2679707), (10.4377881, 52.2679653), (10.4377738, 52.2678348), (10.4376057, 52.2678417)]",niedersachsen-houses_84
"(8.725594176922181, 53.13728533620046)",179.02540822327137,,"[(8.7255664, 53.1373699), (8.7257244, 53.1373217), (8.7256219, 53.1372008), (8.725464, 53.1372489), (8.7255664, 53.1373699)]",niedersachsen-houses_85
"(8.851013049999999, 53.03475285)",72.1139836460352,,"[(8.8510957, 53.0347866), (8.851017, 53.0348129), (8.8509304, 53.0347191), (8.8510091, 53.0346928), (8.8510957, 53.0347866)]",niedersachsen-houses_86
"(9.910617134909371, 51.52374529951545)",78.83075792732416,across,"[(9.9105335, 51.5237152), (9.9106995, 51.5237139), (9.9107003, 51.5237546), (9.9107008, 51.5237754), (9.9105348, 51.5237767), (9.9105335, 51.5237152)]",niedersachsen-houses_87
"(8.7663107, 53.1198158)",127.11715114861727,along,"[(8.7661931, 53.1198285), (8.7663011, 53.1197443), (8.7664283, 53.1198031), (8.7663203, 53.1198873), (8.7661931, 53.1198285)]",niedersachsen-houses_88
"(7.752511252018429, 52.746266652738015)",171.4884075175505,,"[(7.7523967, 52.7462114), (7.7523869, 52.7462876), (7.752433, 52.7462898), (7.7524295, 52.7463169), (7.7526151, 52.7463256), (7.7526283, 52.7462223), (7.7523967, 52.7462114)]",niedersachsen-houses_89
"(10.449669582117929, 52.24050072082954)",86.308005688712,across,"[(10.4496041, 52.2404549), (10.4495766, 52.2405224), (10.4497351, 52.2405465), (10.4497626, 52.2404791), (10.4496041, 52.2404549)]",niedersachsen-houses_90
"(8.218122838277655, 53.100475243414834)",112.93853937089443,,"[(8.2181803, 53.1005377), (8.2182416, 53.1004725), (8.2181469, 53.1004404), (8.2180653, 53.1004128), (8.2180041, 53.100478), (8.2181803, 53.1005377)]",niedersachsen-houses_91
"(8.71069257056713, 53.15379702823471)",103.20694016013294,,"[(8.7105911, 53.1538152), (8.7106417, 53.1537549), (8.7106494, 53.1537572), (8.7106697, 53.153733), (8.7107787, 53.1537659), (8.7107408, 53.1538111), (8.7107762, 53.1538217), (8.7107432, 53.153861), (8.7105911, 53.1538152)]",niedersachsen-houses_92
