center,area,orientation,poly,id
"(7.661308260033235, 50.62749196168102)",216.14533552527428,,"[(7.6611587, 50.62746), (7.6613384, 50.6275902), (7.6614578, 50.627524), (7.6612782, 50.6273937), (7.6611587, 50.62746)]",rheinland-pfalz-houses_43
"(8.260100396279363, 49.995137733044324)",130.4434197768569,,"[(8.2600841, 49.9952095), (8.2602124, 49.9951464), (8.2601167, 49.995066), (8.2599884, 49.995129), (8.2600841, 49.9952095)]",rheinland-pfalz-houses_44
"(8.335121910361321, 49.53950397268475)",98.87345636636019,,"[(8.3350696, 49.5395577), (8.3351949, 49.5395464), (8.3351742, 49.5394502), (8.3350489, 49.5394616), (8.3350696, 49.5395577)]",rheinland-pfalz-houses_45
"(8.280503936591415, 49.964430631081214)",113.88757770473603,,"[(8.2805741, 49.9644814), (8.280432, 49.9644803), (8.2804338, 49.9643799), (8.2805758, 49.9643809), (8.2805741, 49.9644814)]",rheinland-pfalz-houses_46
"(8.245657923377566, 49.98212651902322)",96.44078879617155,,"[(8.2457368, 49.9820827), (8.2456608, 49.9820509), (8.2455744, 49.9821723), (8.2456615, 49.9821979), (8.2457157, 49.9821182), (8.2457368, 49.9820827)]",rheinland-pfalz-houses_47
"(8.144566446262642, 49.12271034464415)",183.18572358880192,,"[(8.1446434, 49.1227882), (8.1446499, 49.1226454), (8.1444711, 49.1226419), (8.1444677, 49.1227155), (8.1445109, 49.1227163), (8.1445077, 49.1227855), (8.1446434, 49.1227882)]",rheinland-pfalz-houses_48
"(8.116977949999999, 49.24708585)",270.0932146012783,,"[(8.116861, 49.2471575), (8.1168827, 49.2470016), (8.1170949, 49.2470142), (8.1170732, 49.2471701), (8.116861, 49.2471575)]",rheinland-pfalz-houses_49
"(8.123721520055357, 49.2024881751706)",65.0636719527538,,"[(8.1236524, 49.2024589), (8.1236516, 49.2025166), (8.1237906, 49.2025175), (8.1237914, 49.2024597), (8.1236524, 49.2024589)]",rheinland-pfalz-houses_50
"(8.279019337573628, 49.273393874260165)",200.10377734154463,,"[(8.2791356, 49.2733434), (8.2789715, 49.2733083), (8.2789031, 49.2734443), (8.2790671, 49.2734795), (8.2791356, 49.2733434)]",rheinland-pfalz-houses_51
"(7.947319435737073, 50.46158652219061)",225.19246547669172,,"[(7.9471799, 50.4615769), (7.9472162, 50.4616661), (7.9474507, 50.4616275), (7.9473981, 50.461498), (7.9472541, 50.4615217), (7.9472705, 50.461562), (7.9471799, 50.4615769)]",rheinland-pfalz-houses_52
"(7.790112541746239, 50.456420248634934)",176.0067904475145,,"[(7.7900063, 50.4564717), (7.7900132, 50.4563635), (7.7902188, 50.4563688), (7.7902126, 50.4564655), (7.7902119, 50.456477), (7.7900063, 50.4564717)]",rheinland-pfalz-houses_53
"(7.6901572499999995, 50.64633705000001)",264.6265456676483,,"[(7.6901222, 50.6464438), (7.6902927, 50.6464043), (7.6901923, 50.6462303), (7.6900218, 50.6462698), (7.6901222, 50.6464438)]",rheinland-pfalz-houses_54
"(8.397718, 49.265684099999994)",65.40825570002198,,"[(8.3976516, 49.2657122), (8.3977701, 49.2657229), (8.3977844, 49.265656), (8.3976659, 49.2656453), (8.3976516, 49.2657122)]",rheinland-pfalz-houses_55
"(7.407996199999999, 50.62998124999999)",201.25399761646986,,"[(7.4078621, 50.6300142), (7.4080165, 50.6300716), (7.4081303, 50.6299483), (7.4079759, 50.6298909), (7.4078621, 50.6300142)]",rheinland-pfalz-houses_56
"(7.8185394569063345, 50.429969654069296)",111.17059327024617,,"[(7.8184596, 50.4300334), (7.81846, 50.429989), (7.818479, 50.4299891), (7.8184796, 50.4299189), (7.8186233, 50.4299194), (7.8186226, 50.4299962), (7.8185368, 50.4299959), (7.8185365, 50.4300337), (7.8184596, 50.4300334)]",rheinland-pfalz-houses_57
"(7.6642327267898755, 50.62842720721189)",303.9228338971734,,"[(7.664113, 50.6284592), (7.664018, 50.6284246), (7.6641166, 50.6283156), (7.6642298, 50.6283569), (7.6642141, 50.6283742), (7.664465, 50.6284657), (7.6644032, 50.6285339), (7.6641342, 50.6284359), (7.664113, 50.6284592)]",rheinland-pfalz-houses_58
"(7.754544295516727, 49.45377396715073)",105.75988160818815,,"[(7.7544452, 49.4537847), (7.7545621, 49.4538382), (7.7546434, 49.4537633), (7.7545265, 49.4537097), (7.7544452, 49.4537847)]",rheinland-pfalz-houses_59
"(8.280599800000001, 49.96575145)",197.86323752254248,,"[(8.2805541, 49.965836), (8.2804645, 49.9657305), (8.2806455, 49.9656669), (8.2807351, 49.9657724), (8.2805541, 49.965836)]",rheinland-pfalz-houses_60
"(8.363935408232654, 49.54355878890904)",38.69973887130618,,"[(8.3638726, 49.5435727), (8.3639196, 49.5436006), (8.3639982, 49.5435448), (8.3639513, 49.543517), (8.3638726, 49.5435727)]",rheinland-pfalz-houses_61
"(7.8435076032023385, 50.43217447179342)",154.20904201662051,,"[(7.8434157, 50.4322279), (7.8434112, 50.4321319), (7.8434108, 50.4321246), (7.8435995, 50.432121), (7.8436043, 50.4322244), (7.8434157, 50.4322279)]",rheinland-pfalz-houses_62
"(8.255932232779646, 49.85799665885226)",83.998979665339,,"[(8.2559363, 49.8579311), (8.2558548, 49.8579541), (8.2559281, 49.8580622), (8.2560097, 49.8580392), (8.2559363, 49.8579311)]",rheinland-pfalz-houses_63
"(8.40469591982329, 49.594265316788245)",311.57784558448475,,"[(8.4045729, 49.5941887), (8.4048377, 49.5941914), (8.4048347, 49.5943196), (8.4046855, 49.5943181), (8.4046842, 49.5943715), (8.4045942, 49.5943706), (8.4045955, 49.5943164), (8.4045699, 49.5943161), (8.4045729, 49.5941887)]",rheinland-pfalz-houses_64
"(8.293445499999999, 49.195631649999996)",125.58357535302639,,"[(8.2933349, 49.1956292), (8.2934767, 49.1955623), (8.2935561, 49.1956341), (8.2934143, 49.195701), (8.2933349, 49.1956292)]",rheinland-pfalz-houses_65
"(7.752889099409805, 49.454325400043075)",78.7894948553294,,"[(7.7529126, 49.4543861), (7.752951, 49.4542774), (7.7528656, 49.4542647), (7.7528361, 49.4543482), (7.7528272, 49.4543734), (7.7529126, 49.4543861)]",rheinland-pfalz-houses_66
"(6.746777084353231, 49.97868920647879)",82.02872438263148,,"[(6.746802, 49.9787472), (6.7468574, 49.9786905), (6.7468658, 49.9786824), (6.74676, 49.9786361), (6.7466819, 49.9786862), (6.746802, 49.9787472)]",rheinland-pfalz-houses_67
"(8.12070835, 49.24558395)",216.29508762434125,,"[(8.1207825, 49.2456638), (8.1208295, 49.2455343), (8.1206342, 49.2455041), (8.1205872, 49.2456336), (8.1207825, 49.2456638)]",rheinland-pfalz-houses_68
"(7.6276448153978516, 50.27544068576568)",123.04349461942911,,"[(7.6275353, 50.2754555), (7.6276401, 50.2755122), (7.6277543, 50.2754258), (7.6276496, 50.2753692), (7.6275353, 50.2754555)]",rheinland-pfalz-houses_69
"(8.119961966284913, 49.28087138276868)",113.87653117440641,,"[(8.119898, 49.2809318), (8.1200074, 49.2809385), (8.1200259, 49.280811), (8.1199166, 49.2808042), (8.119898, 49.2809318)]",rheinland-pfalz-houses_70
"(7.752565268392505, 49.45388827108968)",131.86899964883924,,"[(7.7525398, 49.4538683), (7.7524816, 49.4538471), (7.7524388, 49.453897), (7.752497, 49.4539181), (7.7525994, 49.4539553), (7.7526796, 49.4538618), (7.7525773, 49.4538247), (7.7525398, 49.4538683)]",rheinland-pfalz-houses_71
"(7.712811581632308, 50.65012614723021)",78.06662092730403,,"[(7.7127265, 50.6501419), (7.7128437, 50.6501785), (7.7128967, 50.6501104), (7.7127794, 50.6500738), (7.7127265, 50.6501419)]",rheinland-pfalz-houses_72
"(8.014455593671642, 49.95472472922253)",688.008769877255,,"[(8.0142624, 49.9545992), (8.0145403, 49.9545567), (8.0146488, 49.9548502), (8.0143709, 49.9548928), (8.0142624, 49.9545992)]",rheinland-pfalz-houses_73
"(8.422630414954472, 49.4649625454006)",117.61324474960566,,"[(8.422522, 49.4649314), (8.4226532, 49.4650368), (8.4227381, 49.4649921), (8.4226084, 49.4648892), (8.422522, 49.4649314)]",rheinland-pfalz-houses_74
"(8.133990079013115, 49.28127826629732)",237.45107795018703,,"[(8.1338402, 49.2813402), (8.1339488, 49.2813807), (8.1340196, 49.2812999), (8.1340771, 49.2813212), (8.1340902, 49.2813083), (8.134149, 49.2812426), (8.1339806, 49.2811798), (8.1338402, 49.2813402)]",rheinland-pfalz-houses_75
"(7.591765608516384, 50.34407376582744)",126.94643741846085,,"[(7.5917305, 50.3441459), (7.5916489, 50.3440853), (7.5918007, 50.3440016), (7.5918823, 50.3440623), (7.5917305, 50.3441459)]",rheinland-pfalz-houses_76
"(8.13060569088612, 49.27986304743766)",116.19316342286766,,"[(8.1306249, 49.2797858), (8.1307221, 49.2798338), (8.1306823, 49.2798725), (8.1306514, 49.2798578), (8.130565, 49.2799439), (8.1305481, 49.2799367), (8.1304958, 49.2799144), (8.1306249, 49.2797858)]",rheinland-pfalz-houses_77
"(8.1419371, 49.122582949999995)",75.43410370498896,,"[(8.1419718, 49.1226499), (8.1419718, 49.122516), (8.1419024, 49.122516), (8.1419024, 49.1226499), (8.1419718, 49.1226499)]",rheinland-pfalz-houses_78
"(8.117342932265911, 49.24500010865425)",353.0863466076553,,"[(8.1171793, 49.2450925), (8.117377, 49.2451286), (8.1174369, 49.2449885), (8.1174921, 49.2448594), (8.117389, 49.2448406), (8.1173313, 49.2449755), (8.1172368, 49.2449583), (8.1171793, 49.2450925)]",rheinland-pfalz-houses_79
"(8.25199596167275, 49.98071415397444)",127.31123089045286,,"[(8.251874, 49.9807399), (8.2520318, 49.98078), (8.2520987, 49.9806704), (8.2519949, 49.980644), (8.2519555, 49.9807085), (8.2519015, 49.9806948), (8.251874, 49.9807399)]",rheinland-pfalz-houses_80
"(8.135302797511141, 49.28208446730658)",98.06242036819458,,"[(8.1352114, 49.282108), (8.1353127, 49.2821482), (8.1353942, 49.282061), (8.1352929, 49.2820207), (8.1352114, 49.282108)]",rheinland-pfalz-houses_81
"(8.405384284603617, 49.26726097341251)",90.4305958636105,,"[(8.4053178, 49.2672181), (8.4054619, 49.267227), (8.4054508, 49.2673038), (8.4053067, 49.267295), (8.4053178, 49.2672181)]",rheinland-pfalz-houses_82
"(6.7440027871694594, 49.97621994600721)",229.61166036850773,,"[(6.7440892, 49.9761411), (6.7438719, 49.9761728), (6.743875, 49.9761814), (6.7439164, 49.9762988), (6.7441336, 49.9762671), (6.7440892, 49.9761411)]",rheinland-pfalz-houses_83
"(6.9539780108447244, 49.91723957085523)",102.68590503931046,,"[(6.9540268, 49.9171834), (6.9538923, 49.9172065), (6.9539292, 49.9172957), (6.9540637, 49.9172727), (6.9540268, 49.9171834)]",rheinland-pfalz-houses_84
"(7.801488664371988, 50.60852975432705)",296.7919634871796,,"[(7.8014468, 50.6084484), (7.8013928, 50.6084484), (7.8013928, 50.6085443), (7.801362, 50.6085443), (7.801362, 50.6085715), (7.8013935, 50.6085716), (7.8013935, 50.6085862), (7.8014222, 50.6085862), (7.8014222, 50.6086461), (7.8015459, 50.6086461), (7.801546, 50.6085869), (7.8015611, 50.6085869), (7.8015612, 50.608544), (7.8015962, 50.608544), (7.8015963, 50.6084291), (7.8014468, 50.6084291), (7.8014468, 50.6084484)]",rheinland-pfalz-houses_85
"(8.254096098681691, 49.97976279507214)",221.4102703295648,,"[(8.2539207, 49.9797735), (8.2540486, 49.9798079), (8.2540387, 49.9798231), (8.2541471, 49.9798522), (8.2542445, 49.9797013), (8.2541457, 49.9796747), (8.2540985, 49.9797479), (8.2539611, 49.979711), (8.2539207, 49.9797735)]",rheinland-pfalz-houses_86
