center,area,orientation,poly,id
"(10.139900550908067, 53.693003332651784)",122.54229422984645,,"[(10.139834, 53.6930622), (10.1398139, 53.6929544), (10.1399603, 53.6929448), (10.1399669, 53.6929797), (10.1399844, 53.6929785), (10.1399912, 53.6930149), (10.1399748, 53.6930159), (10.1399816, 53.6930525), (10.139834, 53.6930622)]",hamburg-houses_62
"(10.003188492769022, 53.6109035773048)",254.6152078602463,,"[(10.0031241, 53.6108189), (10.0031049, 53.6108558), (10.0030564, 53.610847), (10.0030313, 53.6108956), (10.0030798, 53.6109044), (10.0030546, 53.6109531), (10.0032723, 53.6109928), (10.0033418, 53.6108585), (10.0031241, 53.6108189)]",hamburg-houses_63
"(9.899961150000001, 53.634624949999996)",62.15234711393714,,"[(9.9000136, 53.6345738), (9.9000589, 53.6346101), (9.8999087, 53.6346761), (9.8998634, 53.6346398), (9.9000136, 53.6345738)]",hamburg-houses_64
"(10.133127650000002, 53.629654450000004)",75.64251033717301,,"[(10.1330416, 53.6296841), (10.1330422, 53.6296242), (10.1332137, 53.6296248), (10.1332131, 53.6296847), (10.1330416, 53.6296841)]",hamburg-houses_65
"(10.10063705, 53.67616630000001)",69.0094948625192,,"[(10.1005809, 53.6762072), (10.1005693, 53.6761321), (10.1006932, 53.6761254), (10.1007048, 53.6762005), (10.1005809, 53.6762072)]",hamburg-houses_66
"(10.139835863650646, 53.6928746399396)",78.46799234580249,,"[(10.139925, 53.6928398), (10.1397619, 53.6928522), (10.1397348, 53.6928543), (10.1397468, 53.6929095), (10.1399369, 53.692895), (10.139925, 53.6928398)]",hamburg-houses_67
"(10.116475150000003, 53.60989855000001)",59.8560492657125,,"[(10.1164156, 53.6099362), (10.1165069, 53.6099467), (10.1165347, 53.6098609), (10.1164434, 53.6098504), (10.1164156, 53.6099362)]",hamburg-houses_68
"(9.964948769387084, 53.456298595469484)",61.88480829866603,,"[(9.9650221, 53.4562744), (9.9649088, 53.4562547), (9.9648803, 53.4563129), (9.9648755, 53.4563228), (9.9649887, 53.4563425), (9.9650221, 53.4562744)]",hamburg-houses_69
"(9.992978441413957, 53.4930721635356)",122.05279096635059,,"[(9.9928771, 53.4930369), (9.9928895, 53.4931258), (9.9930265, 53.493119), (9.9930222, 53.4930879), (9.993087, 53.4930847), (9.9930829, 53.493055), (9.9931003, 53.4930541), (9.9930964, 53.4930261), (9.9928771, 53.4930369)]",hamburg-houses_70
"(10.134632018155301, 53.67755619569685)",73.80079482495785,,"[(10.1347163, 53.6775801), (10.1346133, 53.6776104), (10.1345477, 53.6775323), (10.1346508, 53.677502), (10.1347163, 53.6775801)]",hamburg-houses_71
"(10.0834612, 53.6157139)",52.904146544635296,,"[(10.0834131, 53.6157554), (10.0833764, 53.6157124), (10.0835093, 53.6156724), (10.083546, 53.6157154), (10.0834131, 53.6157554)]",hamburg-houses_72
"(9.951288701946343, 53.62806249886329)",53.95953036472201,,"[(9.9513449, 53.6280531), (9.9513815, 53.6280621), (9.9513538, 53.6281017), (9.9511959, 53.6280629), (9.9512236, 53.6280233), (9.9513449, 53.6280531)]",hamburg-houses_73
"(10.00442137027466, 53.48172367585464)",75.55566193116829,,"[(10.0045175, 53.4817329), (10.0044918, 53.4816787), (10.0043395, 53.4817043), (10.0043586, 53.4817446), (10.0043306, 53.4817493), (10.0043415, 53.4817723), (10.0044325, 53.481757), (10.0044282, 53.4817479), (10.0045175, 53.4817329)]",hamburg-houses_74
"(10.136693830407774, 53.67432565064635)",114.10862063989043,,"[(10.1365791, 53.6743436), (10.1366596, 53.6742624), (10.136817, 53.6743172), (10.1367726, 53.6743621), (10.1367383, 53.6743501), (10.1367023, 53.6743864), (10.1365791, 53.6743436)]",hamburg-houses_75
"(10.107861332570009, 53.62214271912575)",186.4203433059156,,"[(10.1077303, 53.6221204), (10.1078303, 53.6220514), (10.1080031, 53.6221395), (10.1078603, 53.622238), (10.107771, 53.6221925), (10.1078138, 53.6221629), (10.1077303, 53.6221204)]",hamburg-houses_76
"(9.916357134697066, 53.62811047233975)",48.268052123486996,across,"[(9.9163514, 53.6281564), (9.9164258, 53.6281321), (9.9163628, 53.6280645), (9.9162885, 53.6280889), (9.9163514, 53.6281564)]",hamburg-houses_77
"(10.122601549999999, 53.625031899999996)",120.96025324985385,,"[(10.1225568, 53.6251018), (10.1225208, 53.6249745), (10.1226463, 53.624962), (10.1226823, 53.6250893), (10.1225568, 53.6251018)]",hamburg-houses_78
"(9.9555978763352, 53.58823880700645)",55.9478665785864,,"[(9.9555558, 53.5882809), (9.9556502, 53.5882767), (9.9556399, 53.5881967), (9.9555456, 53.5882009), (9.9555558, 53.5882809)]",hamburg-houses_79
"(10.024675838694355, 53.65018177253524)",113.31431443057954,,"[(10.0245809, 53.6501283), (10.0247567, 53.650143), (10.0247428, 53.6502015), (10.0247724, 53.6502039), (10.0247621, 53.6502472), (10.0246661, 53.6502392), (10.024675, 53.650202), (10.0245655, 53.6501928), (10.0245809, 53.6501283)]",hamburg-houses_80
"(10.135860828778965, 53.67284469590548)",76.24472341313958,,"[(10.1357795, 53.6728722), (10.1358093, 53.6727984), (10.1359422, 53.6728172), (10.1359123, 53.672891), (10.1357795, 53.6728722)]",hamburg-houses_81
"(10.142320885390232, 53.63414695421737)",213.89487934857607,,"[(10.1423695, 53.6342467), (10.1421573, 53.6341101), (10.1422722, 53.6340472), (10.1424845, 53.6341838), (10.1423695, 53.6342467)]",hamburg-houses_82
"(10.085716530025582, 53.688726802716005)",104.18831979855895,,"[(10.0856511, 53.6887805), (10.0856108, 53.6887053), (10.0857819, 53.6886731), (10.0858223, 53.6887483), (10.0856511, 53.6887805)]",hamburg-houses_83
"(9.894057045109932, 53.56614079492039)",58.21238765120506,across,"[(9.8939806, 53.5661211), (9.8940484, 53.5661902), (9.8941336, 53.5661604), (9.8940655, 53.5660914), (9.8939806, 53.5661211)]",hamburg-houses_84
"(10.131689433121196, 53.693388399906674)",104.61765541136265,,"[(10.1318305, 53.6933876), (10.1318026, 53.6934382), (10.1315484, 53.6933892), (10.1315762, 53.6933386), (10.1318305, 53.6933876)]",hamburg-houses_85
"(9.972200436555555, 53.577659174983395)",124.40212813438848,,"[(9.972085, 53.5776962), (9.972111, 53.5776767), (9.9721035, 53.5776732), (9.9721182, 53.5776622), (9.9720927, 53.5776502), (9.972121, 53.5776305), (9.9721275, 53.5776335), (9.9721498, 53.5776168), (9.97217, 53.5776262), (9.9722148, 53.5775926), (9.9723235, 53.5776437), (9.9722198, 53.5777215), (9.9721637, 53.5776951), (9.9721561, 53.5777008), (9.9721487, 53.5776973), (9.9721251, 53.5777151), (9.972085, 53.5776962)]",hamburg-houses_86
"(10.146436769790503, 53.68803580472352)",117.80148339644074,,"[(10.1463689, 53.6880996), (10.146329, 53.6880117), (10.1465375, 53.6879785), (10.1465594, 53.6880268), (10.146474, 53.6880403), (10.146492, 53.68808), (10.1463689, 53.6880996)]",hamburg-houses_87
"(9.89060187838582, 53.56724758153279)",58.26195052266121,across,"[(9.8906198, 53.567199), (9.8905291, 53.5672235), (9.8905843, 53.5672959), (9.8906743, 53.5672723), (9.8906198, 53.567199)]",hamburg-houses_88
"(10.113725462337994, 53.6216502629835)",185.83388609532267,,"[(10.113622, 53.6217147), (10.1136525, 53.6216488), (10.1136725, 53.621652), (10.1136847, 53.6216255), (10.1136207, 53.6216151), (10.113644, 53.6215648), (10.1138406, 53.6215967), (10.1137746, 53.6217395), (10.113622, 53.6217147)]",hamburg-houses_89
"(10.131812085435731, 53.69161953048848)",154.8223027586937,,"[(10.1317405, 53.6916875), (10.1316836, 53.6915944), (10.1318837, 53.6915516), (10.1319406, 53.6916446), (10.1317405, 53.6916875)]",hamburg-houses_90
"(10.120570406252705, 53.5589367711548)",119.52450302615762,,"[(10.1205331, 53.5590094), (10.1204889, 53.5588783), (10.1206077, 53.5588641), (10.1206519, 53.5589953), (10.1205331, 53.5590094)]",hamburg-houses_91
"(9.9889095, 53.435722250000005)",54.40954347606748,,"[(9.9889514, 53.4357628), (9.9888546, 53.4357569), (9.9888676, 53.4356817), (9.9889644, 53.4356876), (9.9889514, 53.4357628)]",hamburg-houses_92
